snapshot_month,snapshot_at,our_product_id,our_product_title,our_category,our_product_url,our_price_ars,our_price_basis,competitor_domain,competitor_product_title,competitor_product_url,competitor_category,competitor_price_ars,competitor_price_basis,competitor_includes_personalization,title_match_key,match_type,price_gap_ars,price_gap_pct,coverage_status
2026-03,2026-03-28T13:38:30.823Z,4390,Gorro Flow,Gorros,https://diezypunto-web.vercel.app/producto/4390,4303.12,final,merch.com.ar,Gorro Flow,https://merch.com.ar/producto/gorro-flow/,Gorras,6489.10,plus_vat,unknown,gorro flow,exact_normalized_title,-2185.98,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,4467,Gorro FUN,Gorros,https://diezypunto-web.vercel.app/producto/4467,2078.12,final,merch.com.ar,Gorro FUN,https://merch.com.ar/producto/gorro-fun/,Gorras,3133.80,plus_vat,unknown,gorro fun,exact_normalized_title,-1055.68,-33.6869,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,promo_178779,Gorro Golfer - Super Brushed,Gorros,https://diezypunto-web.vercel.app/producto/promo_178779,5017.90,final,merch.com.ar,,,,,,,gorro golfer super brushed,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,5092,Gorro HEMP,Eco,https://diezypunto-web.vercel.app/producto/5092,8642.49,final,merch.com.ar,Gorro HEMP,https://merch.com.ar/producto/gorro-hemp/,Gorras,13032.88,plus_vat,unknown,gorro hemp,exact_normalized_title,-4390.39,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,promo_236986,Gorro Kids 5 gajos poliéster,Gorros,https://diezypunto-web.vercel.app/producto/promo_236986,2418.60,final,merch.com.ar,,,,,,,gorro kids 5 gajos poliester,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,3755,Gorro MisFit c/velcro,Gorros,https://diezypunto-web.vercel.app/producto/3755,1874.99,final,merch.com.ar,Gorro MisFit c/velcro,https://merch.com.ar/producto/gorro-misfit-c-velcro/,Gorras,2827.49,plus_vat,unknown,gorro misfit c velcro,exact_normalized_title,-952.50,-33.6871,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,3741,Gorro ONE,Indumentaria,https://diezypunto-web.vercel.app/producto/3741,2119.99,final,merch.com.ar,Gorro ONE,https://merch.com.ar/producto/gorro-one/,Gorras,3196.95,plus_vat,unknown,gorro one,exact_normalized_title,-1076.96,-33.6871,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5111,Gorro OVER,Gorros,https://diezypunto-web.vercel.app/producto/5111,5936.87,final,merch.com.ar,,,,,,,gorro over,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,4071,Gorro Polo,Gorros,https://diezypunto-web.vercel.app/producto/4071,5909.99,final,merch.com.ar,Gorro Polo,https://merch.com.ar/producto/gorro-polo/,Gorras,9283.62,plus_vat,unknown,gorro polo,exact_normalized_title,-3373.63,-36.3396,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,3744,Gorro Roger c/broche,Gorros,https://diezypunto-web.vercel.app/producto/3744,2639.99,final,merch.com.ar,Gorro Roger c/broche,https://merch.com.ar/producto/gorro-roger-c-broche/,Gorras,4146.99,plus_vat,unknown,gorro roger c broche,exact_normalized_title,-1507.00,-36.3396,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,4051,Gorro Santa Fe Mesh Combinado,Gorros,https://diezypunto-web.vercel.app/producto/4051,8900.62,final,merch.com.ar,Gorro Santa Fe Mesh Combinado,https://merch.com.ar/producto/gorro-santa-fe-mesh-combinado/,Gorras,13422.13,plus_vat,unknown,gorro santa fe mesh combinado,exact_normalized_title,-4521.51,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,promo_193794,Gorro Street Snapback,Gorros,https://diezypunto-web.vercel.app/producto/promo_193794,7075.10,final,merch.com.ar,,,,,,,gorro street snapback,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_178557,Gorro Surfer de algodón 100% - Washed,Gorros,https://diezypunto-web.vercel.app/producto/promo_178557,8618.00,final,merch.com.ar,,,,,,,gorro surfer de algodon 100 washed,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,3748,Gorro TAHG 144 c/velcro,Gorros,https://diezypunto-web.vercel.app/producto/3748,3238.12,final,merch.com.ar,Gorro TAHG 144 c/velcro,https://merch.com.ar/producto/gorro-tahg-144-c-velcro/,Gorras,4883.08,plus_vat,unknown,gorro tahg 144 c velcro,exact_normalized_title,-1644.96,-33.6869,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,3746,Gorro TAHG 168 c/broche,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/3746,3484.37,final,merch.com.ar,Gorro TAHG 168 c/broche,https://merch.com.ar/producto/gorro-tahg-168-c-broche/,Gorras,5254.43,plus_vat,unknown,gorro tahg 168 c broche,exact_normalized_title,-1770.06,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,3745,Gorro TAHG 169 c/broche,Gorros,https://diezypunto-web.vercel.app/producto/3745,3700.62,final,merch.com.ar,Gorro TAHG 169 c/broche,https://merch.com.ar/producto/gorro-tahg-169-c-broche/,Gorras,5580.53,plus_vat,unknown,gorro tahg 169 c broche,exact_normalized_title,-1879.91,-33.6869,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,3749,Gorro TAHG 36 c/broche,Gorros,https://diezypunto-web.vercel.app/producto/3749,1874.99,final,merch.com.ar,Gorro TAHG 36 c/broche,https://merch.com.ar/producto/gorro-tahg-36-c-broche/,Gorras,2827.49,plus_vat,unknown,gorro tahg 36 c broche,exact_normalized_title,-952.50,-33.6871,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,promo_62339,Gorro TC 5 gajos,Gorros,https://diezypunto-web.vercel.app/producto/promo_62339,5893.60,final,merch.com.ar,,,,,,,gorro tc 5 gajos,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,4070,Gorro Tiger,Gorros,https://diezypunto-web.vercel.app/producto/4070,10738.74,final,merch.com.ar,Gorro Tiger,https://merch.com.ar/producto/gorro-tiger/,Gorras,16194.03,plus_vat,unknown,gorro tiger,exact_normalized_title,-5455.29,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,promo_382,Gorro Trucker,Gorros,https://diezypunto-web.vercel.app/producto/promo_382,3127.50,final,merch.com.ar,,,,,,,gorro trucker,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,3740,Gorro Trucker c/broche,Gorros,https://diezypunto-web.vercel.app/producto/3740,1987.49,final,merch.com.ar,Gorro Trucker c/broche,https://merch.com.ar/producto/gorro-trucker-c-broche/,Gorras,2997.14,plus_vat,unknown,gorro trucker c broche,exact_normalized_title,-1009.65,-33.6871,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5228,Gorro Trucker Fluo,Gorros,https://diezypunto-web.vercel.app/producto/5228,1133.99,final,merch.com.ar,Gorro Trucker Fluo,https://merch.com.ar/producto/gorro-trucker-fluo/,Gorras,1781.32,plus_vat,unknown,gorro trucker fluo,exact_normalized_title,-647.33,-36.3399,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,5093,Gorro WELLS,Gorros,https://diezypunto-web.vercel.app/producto/5093,4673.99,final,merch.com.ar,Gorro WELLS,https://merch.com.ar/producto/gorro-wells/,Gorras,7342.07,plus_vat,unknown,gorro wells,exact_normalized_title,-2668.08,-36.3396,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,xt_896,GP10307,Escritura,https://diezypunto-web.vercel.app/producto/xt_896,311.30,final,merch.com.ar,,,,,,,gp10307,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3849,GP108,Escritura,https://diezypunto-web.vercel.app/producto/xt_3849,353.75,final,merch.com.ar,,,,,,,gp108,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_899,GP10802,Escritura,https://diezypunto-web.vercel.app/producto/xt_899,353.75,final,merch.com.ar,,,,,,,gp10802,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_909,GP1111,Escritura,https://diezypunto-web.vercel.app/producto/xt_909,410.35,final,merch.com.ar,,,,,,,gp1111,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_915,GP1114,Escritura,https://diezypunto-web.vercel.app/producto/xt_915,396.20,final,merch.com.ar,,,,,,,gp1114,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_918,GP12101,Escritura,https://diezypunto-web.vercel.app/producto/xt_918,452.80,final,merch.com.ar,,,,,,,gp12101,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2444,GP1334,Escritura,https://diezypunto-web.vercel.app/producto/xt_2444,268.85,final,merch.com.ar,,,,,,,gp1334,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_927,GP14227,Escritura,https://diezypunto-web.vercel.app/producto/xt_927,537.70,final,merch.com.ar,,,,,,,gp14227,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_937,GP14243,Escritura,https://diezypunto-web.vercel.app/producto/xt_937,297.15,final,merch.com.ar,,,,,,,gp14243,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_947,GP14243C,Escritura,https://diezypunto-web.vercel.app/producto/xt_947,297.15,final,merch.com.ar,,,,,,,gp14243c,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2289,GP16101,Escritura,https://diezypunto-web.vercel.app/producto/xt_2289,311.30,final,merch.com.ar,,,,,,,gp16101,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2937,GP16101W,Escritura,https://diezypunto-web.vercel.app/producto/xt_2937,339.60,final,merch.com.ar,,,,,,,gp16101w,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2281,GP16601,Escritura,https://diezypunto-web.vercel.app/producto/xt_2281,693.35,final,merch.com.ar,,,,,,,gp16601,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2303,GP17101,Escritura,https://diezypunto-web.vercel.app/producto/xt_2303,353.75,final,merch.com.ar,,,,,,,gp17101,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2144,GP17109,Escritura,https://diezypunto-web.vercel.app/producto/xt_2144,481.10,final,merch.com.ar,,,,,,,gp17109,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2682,GP18117,Escritura,https://diezypunto-web.vercel.app/producto/xt_2682,212.25,final,merch.com.ar,,,,,,,gp18117,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3264,GP18202,Escritura,https://diezypunto-web.vercel.app/producto/xt_3264,325.45,final,merch.com.ar,,,,,,,gp18202,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2891,GP2002,Escritura,https://diezypunto-web.vercel.app/producto/xt_2891,283.00,final,merch.com.ar,,,,,,,gp2002,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3393,GP2008,Escritura,https://diezypunto-web.vercel.app/producto/xt_3393,254.70,final,merch.com.ar,,,,,,,gp2008,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2973,GP2116,Escritura,https://diezypunto-web.vercel.app/producto/xt_2973,240.55,final,merch.com.ar,,,,,,,gp2116,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3166,GP21306,Escritura,https://diezypunto-web.vercel.app/producto/xt_3166,5094.00,final,merch.com.ar,,,,,,,gp21306,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3575,GP24024,Escritura,https://diezypunto-web.vercel.app/producto/xt_3575,1061.25,final,merch.com.ar,,,,,,,gp24024,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3677,GP24062,Escritura,https://diezypunto-web.vercel.app/producto/xt_3677,4528.00,final,merch.com.ar,,,,,,,gp24062,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3561,GP24519,Escritura,https://diezypunto-web.vercel.app/producto/xt_3561,1245.20,final,merch.com.ar,,,,,,,gp24519,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3866,GP2501,Escritura,https://diezypunto-web.vercel.app/producto/xt_3866,495.25,final,merch.com.ar,,,,,,,gp2501,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_962,GP5106,Escritura,https://diezypunto-web.vercel.app/producto/xt_962,382.05,final,merch.com.ar,,,,,,,gp5106,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_1513,GP5175,Escritura,https://diezypunto-web.vercel.app/producto/xt_1513,240.55,final,merch.com.ar,,,,,,,gp5175,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_969,GP5175-1,Escritura,https://diezypunto-web.vercel.app/producto/xt_969,240.55,final,merch.com.ar,,,,,,,gp5175 1,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_983,GP5175-2,Escritura,https://diezypunto-web.vercel.app/producto/xt_983,240.55,final,merch.com.ar,,,,,,,gp5175 2,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_989,GP5175-3,Escritura,https://diezypunto-web.vercel.app/producto/xt_989,240.55,final,merch.com.ar,,,,,,,gp5175 3,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_1007,GP5198,Escritura,https://diezypunto-web.vercel.app/producto/xt_1007,268.85,final,merch.com.ar,,,,,,,gp5198,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_1016,GP5894,Escritura,https://diezypunto-web.vercel.app/producto/xt_1016,353.75,final,merch.com.ar,,,,,,,gp5894,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_1034,GP671,Escritura,https://diezypunto-web.vercel.app/producto/xt_1034,353.75,final,merch.com.ar,,,,,,,gp671,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_1040,GP7016,Escritura,https://diezypunto-web.vercel.app/producto/xt_1040,1853.65,final,merch.com.ar,,,,,,,gp7016,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_1026,GP702,Escritura,https://diezypunto-web.vercel.app/producto/xt_1026,325.45,final,merch.com.ar,,,,,,,gp702,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_1045,GP7116,Escritura,https://diezypunto-web.vercel.app/producto/xt_1045,254.70,final,merch.com.ar,,,,,,,gp7116,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_1057,GP7144,Escritura,https://diezypunto-web.vercel.app/producto/xt_1057,254.70,final,merch.com.ar,,,,,,,gp7144,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3250,GP7164,Escritura,https://diezypunto-web.vercel.app/producto/xt_3250,325.45,final,merch.com.ar,,,,,,,gp7164,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3367,GP8001,Escritura,https://diezypunto-web.vercel.app/producto/xt_3367,382.05,final,merch.com.ar,,,,,,,gp8001,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2917,GP8580,Escritura,https://diezypunto-web.vercel.app/producto/xt_2917,283.00,final,merch.com.ar,,,,,,,gp8580,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_1100,GP9003,Escritura,https://diezypunto-web.vercel.app/producto/xt_1100,3523.35,final,merch.com.ar,,,,,,,gp9003,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2073,GP9430,Escritura,https://diezypunto-web.vercel.app/producto/xt_2073,452.80,final,merch.com.ar,,,,,,,gp9430,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_1068,GP9605,Escritura,https://diezypunto-web.vercel.app/producto/xt_1068,452.80,final,merch.com.ar,,,,,,,gp9605,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3878,GPW-0002,Oficina y Negocios,https://diezypunto-web.vercel.app/producto/xt_3878,14008.50,final,merch.com.ar,,,,,,,gpw 0002,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3529,GPW-053,Oficina y Negocios,https://diezypunto-web.vercel.app/producto/xt_3529,3325.25,final,merch.com.ar,,,,,,,gpw 053,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3850,GPW-053A,Oficina y Negocios,https://diezypunto-web.vercel.app/producto/xt_3850,1966.85,final,merch.com.ar,,,,,,,gpw 053a,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3539,GPW-0607,Oficina y Negocios,https://diezypunto-web.vercel.app/producto/xt_3539,12310.50,final,merch.com.ar,,,,,,,gpw 0607,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3545,GPW-0618,Oficina y Negocios,https://diezypunto-web.vercel.app/producto/xt_3545,24762.50,final,merch.com.ar,,,,,,,gpw 0618,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3516,GPW-07,Oficina y Negocios,https://diezypunto-web.vercel.app/producto/xt_3516,6084.50,final,merch.com.ar,,,,,,,gpw 07,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_197011,Growler Coleman 1900 ml,Drinkware,https://diezypunto-web.vercel.app/producto/promo_197011,90000.00,final,merch.com.ar,,,,,,,growler coleman 1900 ml,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_1389,H116,Tecnología,https://diezypunto-web.vercel.app/producto/xt_1389,14815.05,final,merch.com.ar,,,,,,,h116,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2251,H205,Relojes,https://diezypunto-web.vercel.app/producto/xt_2251,6664.65,final,merch.com.ar,,,,,,,h205,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,5722,Handler Hydra Go,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/5722,21188.12,final,merch.com.ar,Handler Hydra Go,https://merch.com.ar/producto/handler-hydra-go/,Botellas y Vasos,31951.68,plus_vat,unknown,handler hydra go,exact_normalized_title,-10763.56,-33.6870,matched_with_price
2026-03,2026-03-28T13:38:30.823Z,promo_180410,Headphones Eco Cereal,Tecnología,https://diezypunto-web.vercel.app/producto/promo_180410,39003.40,final,merch.com.ar,,,,,,,headphones eco cereal,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,cdo_T506,"HERRAMIENTERO ""SCREW""",Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/cdo_T506,1190.00,final,merch.com.ar,,,,,,,herramientero screw,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_242292,Herschel City Backpack,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_242292,166800.00,final,merch.com.ar,,,,,,,herschel city backpack,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_220525,Herschel Classic Backpack,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_220525,137179.10,final,merch.com.ar,,,,,,,herschel classic backpack,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_220532,Herschel Heritage Backpack,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_220532,195114.30,final,merch.com.ar,,,,,,,herschel heritage backpack,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_242293,Herschel Heritage Duffle,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_242293,215450.00,final,merch.com.ar,,,,,,,herschel heritage duffle,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_242295,Herschel Heritage Hardshell Carry On Luggage,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_242295,472600.00,final,merch.com.ar,,,,,,,herschel heritage hardshell carry on luggage,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_220535,Herschel Retreat Backpack,Sustentables,https://diezypunto-web.vercel.app/producto/promo_220535,268283.90,final,merch.com.ar,,,,,,,herschel retreat backpack,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,promo_278455,Herschel Wesbrook BackPack,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/promo_278455,152900.00,final,merch.com.ar,,,,,,,herschel wesbrook backpack,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3806,HL10012,Drinkware,https://diezypunto-web.vercel.app/producto/xt_3806,5872.25,final,merch.com.ar,,,,,,,hl10012,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3793,HL10350,Drinkware,https://diezypunto-web.vercel.app/producto/xt_3793,5235.50,final,merch.com.ar,,,,,,,hl10350,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3732,HL1088,Drinkware,https://diezypunto-web.vercel.app/producto/xt_3732,2377.20,final,merch.com.ar,,,,,,,hl1088,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3335,HL1327,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_3335,25470.00,final,merch.com.ar,,,,,,,hl1327,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2832,HL1550,Escritura,https://diezypunto-web.vercel.app/producto/xt_2832,254.70,final,merch.com.ar,,,,,,,hl1550,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3139,HL2103,Drinkware,https://diezypunto-web.vercel.app/producto/xt_3139,15706.50,final,merch.com.ar,,,,,,,hl2103,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3318,HL2233,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_3318,25470.00,final,merch.com.ar,,,,,,,hl2233,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3361,HL2240,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/xt_3361,2320.60,final,merch.com.ar,,,,,,,hl2240,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3029,HL2894,Oficina y Negocios,https://diezypunto-web.vercel.app/producto/xt_3029,8348.50,final,merch.com.ar,,,,,,,hl2894,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3408,HL3402,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/xt_3408,16697.00,final,merch.com.ar,,,,,,,hl3402,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3398,HL3481,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/xt_3398,11320.00,final,merch.com.ar,,,,,,,hl3481,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_1140,HL4226,Oficina y Negocios,https://diezypunto-web.vercel.app/producto/xt_1140,1641.40,final,merch.com.ar,,,,,,,hl4226,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3242,HL6711,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/xt_3242,7216.50,final,merch.com.ar,,,,,,,hl6711,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3146,HL6713,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/xt_3146,22724.90,final,merch.com.ar,,,,,,,hl6713,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3023,HL6735,Tecnología,https://diezypunto-web.vercel.app/producto/xt_3023,15423.50,final,merch.com.ar,,,,,,,hl6735,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3205,HL6801,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_3205,22640.00,final,merch.com.ar,,,,,,,hl6801,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3207,HL6806,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_3207,28300.00,final,merch.com.ar,,,,,,,hl6806,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3186,HL6811,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_3186,30422.50,final,merch.com.ar,,,,,,,hl6811,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3431,HL6813,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_3431,31130.00,final,merch.com.ar,,,,,,,hl6813,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3716,HL6821,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_3716,9339.00,final,merch.com.ar,,,,,,,hl6821,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3415,HL6866,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/xt_3415,14079.25,final,merch.com.ar,,,,,,,hl6866,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3754,HL7631,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/xt_3754,20517.50,final,merch.com.ar,,,,,,,hl7631,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3235,HL7695,Relojes,https://diezypunto-web.vercel.app/producto/xt_3235,16682.85,final,merch.com.ar,,,,,,,hl7695,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3725,HL7741,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/xt_3725,6650.50,final,merch.com.ar,,,,,,,hl7741,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3046,HL8210L,Drinkware,https://diezypunto-web.vercel.app/producto/xt_3046,9622.00,final,merch.com.ar,,,,,,,hl8210l,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2505,HL8414,Escritura,https://diezypunto-web.vercel.app/producto/xt_2505,1754.60,final,merch.com.ar,,,,,,,hl8414,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2490,HL8477,Drinkware,https://diezypunto-web.vercel.app/producto/xt_2490,9239.95,final,merch.com.ar,,,,,,,hl8477,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_4840,HL8500,Drinkware,https://diezypunto-web.vercel.app/producto/xt_4840,11178.50,final,merch.com.ar,,,,,,,hl8500,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3423,HL8583,Hogar y Tiempo Libre,https://diezypunto-web.vercel.app/producto/xt_3423,23489.00,final,merch.com.ar,,,,,,,hl8583,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2955,HL8695,Herramientas,https://diezypunto-web.vercel.app/producto/xt_2955,3254.50,final,merch.com.ar,,,,,,,hl8695,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2875,HL8700,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_2875,13442.50,final,merch.com.ar,,,,,,,hl8700,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2859,HL8702,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_2859,19810.00,final,merch.com.ar,,,,,,,hl8702,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2848,HL8703,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_2848,19810.00,final,merch.com.ar,,,,,,,hl8703,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_2995,HL8704,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_2995,24762.50,final,merch.com.ar,,,,,,,hl8704,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3176,HL8705,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_3176,21225.00,final,merch.com.ar,,,,,,,hl8705,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3010,HL8706,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_3010,29715.00,final,merch.com.ar,,,,,,,hl8706,none,,,no_title_match
2026-03,2026-03-28T13:38:30.823Z,xt_3307,HL8707,Bolsos y Mochilas,https://diezypunto-web.vercel.app/producto/xt_3307,31130.00,final,merch.com.ar,,,,,,,hl8707,none,,,no_title_match
